LSOA21CD,dpi_normalized,Pct of population speaks no or little English normalized,Pct umemp or econo inactive normalized,Pct household deprivation normalized,score
E01018072,8.33,0.29,3.88,5.125553914,17.62555391
E01018073,6.94,1.71,4.71,6.070901034,19.43090103
E01018074,7.5,0.03,5.07,4.918759232,17.51875923
E01018075,6.83,0.16,5.51,6.986706056,19.48670606
E01018076,7.46,0.12,4.42,5.243722304,17.2437223
E01018077,7.02,1.07,4.48,5.598227474,18.16822747
E01018078,5.12,0.62,5.82,7.636632201,19.1966322
E01018079,6.27,0.46,5.82,5.745937962,18.29593796
E01018080,6.39,0.56,4.72,5.64254062,17.31254062
E01018081,7.54,0.54,5.68,6.203840473,19.96384047
E01018082,6.87,0.46,4.07,4.933530281,16.33353028
E01018083,6.79,0.49,4.23,5.8788774,17.3888774
E01018084,5.99,0.15,5.09,5.509601182,16.73960118
E01018085,6.19,0.28,5.56,5.110782866,17.14078287
E01018086,6.35,0.25,5,6.011816839,17.61181684
E01018087,5.99,0.4,4.91,6.189069424,17.48906942
E01018088,6.39,0.22,5.36,5.52437223,17.49437223
E01018090,7.14,0.07,5.38,5.553914328,18.14391433
E01018091,7.22,0.22,4.23,5.923190547,17.59319055
E01018092,7.7,0.2,5.07,5.952732644,18.92273264
E01018093,7.02,1.17,4.54,6.041358936,18.77135894
E01018094,6.15,0.24,5.5,6.085672083,17.97567208
E01018095,6.71,0.13,5.22,5.716395864,17.77639586
E01018096,6.51,0.57,5.1,5.686853767,17.86685377
E01018097,6.59,0.27,5.54,6.056129985,18.45612999
E01018098,6.87,0.12,5.06,5.923190547,17.97319055
E01018099,7.34,0.19,4.63,4.889217134,17.04921713
E01018100,8.06,0.65,4.67,5.494830133,18.87483013
E01018101,7.38,0.18,4.63,4.652880355,16.84288036
E01035536,7.66,0.72,3.32,5.022156573,16.72215657
E01018103,6.63,2.06,5.07,8.197932053,21.95793205
E01018104,5.67,0.69,5.06,6.085672083,17.50567208
E01018105,6.59,0.28,4.4,5.686853767,16.95685377
E01018106,7.3,0.51,3.69,4.638109306,16.13810931
E01018107,6.63,2.26,4.97,7.754800591,21.61480059
E01018108,7.18,2.63,4.85,7.88774003,22.54774003
E01018109,6.47,1.94,4.79,6.735598227,19.93559823
E01018110,7.42,0.33,4.31,4.933530281,16.99353028
E01018111,6.83,0.16,4.8,5.155096012,16.94509601
E01018113,8.61,0.05,4.35,4.401772526,17.41177253
E01018115,7.94,0.42,7.82,3.618906942,19.79890694
E01018116,9.01,0.36,3.12,2.762186115,15.25218612
E01018117,7.26,0.24,4.87,4.579025111,16.94902511
E01018118,8.61,0.17,3.27,3.190546529,15.24054653
E01018119,8.21,0.22,4.36,3.515509601,16.3055096
E01018120,7.58,0.02,4.95,4.313146233,16.86314623
E01018121,8.73,0,4.06,2.156573117,14.94657312
E01018122,7.5,0,4.9,4.35745938,16.75745938
E01018123,8.21,0.14,3.94,3.751846381,16.04184638
E01018124,8.06,0.04,4.09,3.234859675,15.42485968
E01018125,8.57,0.1,4,2.998522895,15.6685229
E01018126,8.85,0.07,4.02,2.806499261,15.74649926
E01018127,7.66,0.03,4.37,3.441654357,15.50165436
E01018128,7.7,0.23,4.82,3.426883309,16.17688331
E01018129,7.82,0.05,3.78,3.234859675,14.88485968
E01018130,7.94,0.08,3.7,3.426883309,15.14688331
E01018131,6.67,0.42,3.83,5.288035451,16.20803545
E01034439,7.7,0.38,4.75,4.401772526,17.23177253
E01018133,8.57,0.18,3.52,3.53028065,15.80028065
E01018134,9.01,0.3,2.96,2.791728213,15.06172821
E01034442,9.21,0.49,2.16,2.880354505,14.74035451
E01018136,8.25,0.04,4.52,3.013293944,15.82329394
E01018137,8.33,0.09,3.92,3.559822747,15.89982275
E01018138,7.74,0.88,3.57,4.697193501,16.8871935
E01018139,8.85,0.71,3.62,4.534711965,17.71471197
E01018140,7.18,1.05,4.18,5.361890694,17.77189069
E01018141,8.77,0.39,4.36,3.072378139,16.59237814
E01018142,6.47,0.85,5.44,5.701624815,18.46162482
E01018143,7.1,0.93,3.97,6.381093058,18.38109306
E01018144,8.49,1.85,3.61,5.99704579,19.94704579
E01018145,7.66,2.04,2.93,5.923190547,18.55319055
E01018146,8.81,1.23,3.29,5.701624815,19.03162482
E01018147,8.1,1.84,3.49,6.765140325,20.19514033
E01018148,9.29,0.46,2.65,2.998522895,15.3985229
E01018149,9.29,0.28,2.17,1.713441654,13.45344165
E01018150,9.13,0.6,2.95,3.426883309,16.10688331
E01034437,7.82,1.24,3.47,4.564254062,17.09425406
E01018152,8.49,0.03,3.92,3.072378139,15.51237814
E01018153,7.66,0.02,4.71,2.46676514,14.85676514
E01018154,8.29,0.14,3.65,3.515509601,15.5955096
E01018155,7.74,0.05,4.67,3.988183161,16.44818316
E01018156,7.5,0.12,4.56,4.889217134,17.06921713
E01018157,7.9,0.04,3.57,4.460856721,15.97085672
E01018158,7.26,0.41,4.22,5.52437223,17.41437223
E01018159,8.77,0.16,3.61,3.633677991,16.17367799
E01018160,6.23,0.39,4.57,6.440177253,17.63017725
E01018161,8.25,0.25,3.24,3.589364845,15.32936485
E01018162,9.01,0.39,3.46,2.924667651,15.78466765
E01018163,8.29,0.55,2.8,3.929098966,15.56909897
E01018164,8.21,0.36,3.56,3.722304284,15.85230428
E01018165,8.49,0.45,3.12,4.519940916,16.57994092
E01018166,7.02,0.46,5.12,4.490398818,17.09039882
E01018167,7.34,0.1,4.3,3.471196455,15.21119646
E01018168,7.38,0.76,4.51,5.007385524,17.65738552
E01018169,8.49,0.43,3.84,4.076809453,16.83680945
E01018170,7.1,0.25,4.52,4.889217134,16.75921713
E01018171,7.9,0.05,4.52,3.500738552,15.97073855
E01018172,7.66,0.16,4.92,4.254062038,16.99406204
E01018173,8.93,0.61,2.88,2.776957164,15.19695716
E01018174,7.98,0.17,3.9,3.914327917,15.96432792
E01018175,8.77,0.11,4.43,2.924667651,16.23466765
E01018176,8.85,0.09,5.17,2.673559823,16.78355982
E01018177,7.46,0.05,4.6,4.697193501,16.8071935
E01018178,8.02,0,4.63,4.180206795,16.8302068
E01018179,7.42,0.37,3.63,5.40620384,16.82620384
E01018180,7.94,0.18,3.92,6.159527326,18.19952733
E01034444,9.01,0.39,2.85,3.604135894,15.85413589
E01018182,8.06,0.18,3.2,4.623338257,16.06333826
E01018183,7.38,0.48,3.8,5.553914328,17.21391433
E01018184,7.94,0.41,3.62,6.617429838,18.58742984
E01018185,7.14,0.17,4.61,4.785819793,16.70581979
E01018186,7.5,0.35,3.95,4.815361891,16.61536189
E01018187,7.22,0.8,4.28,5.169867061,17.46986706
E01018188,7.78,0.19,3.8,4.564254062,16.33425406
E01018189,7.94,0.06,4.36,3.677991137,16.03799114
E01018190,7.22,0.22,4.03,4.711964549,16.18196455
E01018191,7.46,0.11,3.7,3.988183161,15.25818316
E01018192,8.37,0.12,3.94,3.88478582,16.31478582
E01018193,7.98,0.03,3.92,3.899556869,15.82955687
E01018194,7.54,0.17,3.65,4.032496307,15.39249631
E01018195,7.46,0.23,4.17,5.199409158,17.05940916
E01018196,8.37,0.03,4.83,4.091580502,17.3215805
E01018197,7.34,0.11,3.84,5.081240768,16.37124077
E01018198,8.45,0.09,4.15,3.604135894,16.29413589
E01018199,7.82,0.07,3.97,3.988183161,15.84818316
E01018200,7.9,0.09,4.21,3.855243722,16.05524372
E01018201,8.1,0.03,3.46,3.958641064,15.54864106
E01018202,7.7,0.05,5.07,2.998522895,15.8185229
E01018203,8.21,0.08,4.29,3.17577548,15.75577548
E01018204,8.41,0.21,4.38,2.629246677,15.62924668
E01018205,7.82,0.04,5.33,3.958641064,17.14864106
E01018206,9.4,0.05,2.11,2.141802068,13.70180207
E01018207,7.78,0.1,4.35,3.929098966,16.15909897
E01018208,8.69,0.16,4.1,4.106351551,17.05635155
E01018209,8.06,0.07,3.99,3.53028065,15.65028065
E01018210,7.38,0.06,4.26,5.273264402,16.9732644
E01018211,7.78,0.06,4.27,3.574593796,15.6845938
E01018212,7.14,0.3,4.28,5.096011817,16.81601182
E01018213,8.25,0.17,3.58,4.564254062,16.56425406
E01018214,8.81,0.34,3.99,5.110782866,18.25078287
E01018215,8.65,0.23,3.52,3.973412112,16.37341211
E01018216,8.81,0.1,3.32,3.53028065,15.76028065
E01018217,8.06,0.14,4.86,5.169867061,18.22986706
E01018218,7.42,0.02,4.48,2.658788774,14.57878877
E01018219,7.5,0.13,3.98,3.485967504,15.0959675
E01018220,7.42,0,4.17,3.323485968,14.91348597
E01018221,8.53,0.64,3.08,3.441654357,15.69165436
E01018222,8.41,0.29,4.47,2.806499261,15.97649926
E01018223,7.86,0.45,3.67,3.781388479,15.76138848
E01018224,8.02,0.05,3.9,3.234859675,15.20485968
E01018225,7.06,0.14,4.84,4.446085672,16.48608567
E01018226,8.53,0.12,3.71,3.29394387,15.65394387
E01018227,8.02,0.1,3.75,4.460856721,16.33085672
E01018228,8.41,0,3.82,3.308714919,15.53871492
E01018231,7.98,0.23,3.78,2.762186115,14.75218612
E01018232,7.22,0.18,4.35,3.426883309,15.17688331
E01018233,7.54,0.17,4.15,4.283604136,16.14360414
E01018234,8.02,0.05,4.29,2.437223043,14.79722304
E01018235,7.5,0.23,3.88,4.150664697,15.7606647
E01018236,7.34,0.26,3.71,4.032496307,15.34249631
E01018237,7.62,0.02,4.64,3.29394387,15.57394387
E01018238,7.9,0.18,3.84,4.579025111,16.49902511
E01018239,7.94,0.17,3.77,2.58493353,14.46493353
E01018240,8.61,0.12,4.22,3.559822747,16.50982275
E01018241,8.81,0,4.16,3.042836041,16.01283604
E01018242,7.42,0.33,4.15,4.180206795,16.0802068
E01018243,7.74,0.49,3.28,3.101920236,14.61192024
E01018244,7.42,0.11,4.77,4.623338257,16.92333826
E01018245,7.42,0,4.31,3.870014771,15.60001477
E01018246,6.51,0.15,4.51,4.785819793,15.95581979
E01018247,7.82,0.08,3.99,3.663220089,15.55322009
E01018248,8.65,0.1,5.06,2.880354505,16.69035451
E01035561,7.38,0.29,4.72,3.353028065,15.74302807
E01035561,7.22,0.29,4.72,3.353028065,15.58302807
E01018251,8.29,0.29,3.32,2.70310192,14.60310192
E01018252,8.77,0.17,3.75,2.732644018,15.42264402
E01018253,8.61,0.03,3.86,2.378138848,14.87813885
E01018254,8.21,0.17,3.55,2.525849335,14.45584934
E01018255,8.21,0.1,4.14,2.171344165,14.62134417
E01018256,7.66,0.42,3.22,2.171344165,13.47134417
E01018257,7.14,0.18,4.63,4.697193501,16.6471935
E01018258,6.63,0.14,4.45,4.062038405,15.28203841
E01018259,8.41,0.36,3.77,2.983751846,15.52375185
E01018260,6.59,0.1,4.13,3.485967504,14.3059675
E01018262,7.94,0.08,4.4,2.983751846,15.40375185
E01018263,8.17,0.1,3.77,2.70310192,14.74310192
E01018264,7.38,0.02,4.69,5.317577548,17.40757755
E01018265,8.02,0.07,4.04,2.422451994,14.55245199
E01035557,8.97,0.45,3.36,3.943870015,16.72387002
E01018267,7.66,0.07,4.76,3.943870015,16.43387002
E01018268,8.57,0.06,3.55,3.426883309,15.60688331
E01018269,6.59,0.13,4.06,4.948301329,15.72830133
E01018270,8.29,0.07,4.08,3.131462334,15.57146233
E01018271,7.62,0.13,4.41,4.623338257,16.78333826
E01018272,7.86,0.22,3.45,2.319054653,13.84905465
E01018273,7.1,0.39,4.3,4.431314623,16.22131462
E01018274,9.21,0.44,2.48,1.905465288,14.03546529
E01018275,8.49,0.03,4.74,3.914327917,17.17432792
E01018276,8.33,0.22,3.29,3.618906942,15.45890694
E01018277,8.02,0.12,3.81,3.013293944,14.96329394
E01018278,9.13,0.12,2.66,2.836041359,14.74604136
E01018279,7.1,0.2,4.35,4.726735598,16.3767356
E01018280,7.7,0.3,4.3,4.106351551,16.40635155
E01018281,7.02,0.21,4.69,5.923190547,17.84319055
E01018282,8.1,0.09,4.16,3.589364845,15.93936485
E01018283,7.66,0.26,3.67,3.397341211,14.98734121
E01018284,7.94,0.19,4.22,3.29394387,15.64394387
E01018285,8.93,0.16,3.03,3.308714919,15.42871492
E01018286,8.06,0.36,3.28,3.485967504,15.1859675
E01018287,8.89,0.51,2.53,2.732644018,14.66264402
E01018288,8.53,0.09,4.2,3.131462334,15.95146233
E01018289,8.57,0.35,3.64,3.146233383,15.70623338
E01018290,8.17,0.02,4.38,3.456425406,16.02642541
E01018291,7.66,0.1,4.18,2.629246677,14.56924668
E01018292,8.1,0.31,4.48,1.742983752,14.63298375
E01018293,8.29,0.05,4.69,2.437223043,15.46722304
E01018294,6.47,0.17,3.91,4.150664697,14.7006647
E01018295,8.41,0.18,4.37,3.05760709,16.01760709
E01018296,7.78,0.04,4.11,3.220088626,15.15008863
E01018297,7.62,0.46,3.6,3.234859675,14.91485968
E01018298,8.93,0.32,1.86,2.570162482,13.68016248
E01018299,7.74,0.29,3.27,3.914327917,15.21432792
E01018300,7.26,0.24,4.68,4.372230428,16.55223043
E01018301,7.5,0.16,3.87,3.279172821,14.80917282
E01018302,8.73,0.15,2.9,2.319054653,14.09905465
E01018303,7.86,0.06,4.31,3.426883309,15.65688331
E01018304,8.65,0.05,3.59,4.062038405,16.35203841
E01018305,7.94,0.17,4.36,4.00295421,16.47295421
E01018306,8.13,0,3.52,2.215657312,13.86565731
E01018307,8.61,0.13,3.88,3.116691285,15.73669129
E01018308,8.02,0.06,4.65,4.534711965,17.26471197
E01018309,7.82,0.55,4.87,5.834564254,19.07456425
E01018310,6.98,0.4,5.29,7.311669129,19.98166913
E01018311,7.54,0.47,5.05,6.82422452,19.88422452
E01018312,7.18,0.37,4.39,6.336779911,18.27677991
E01018313,6.51,0.38,5.01,6.174298375,18.07429838
E01018314,5.2,0.36,4.73,6.912850812,17.20285081
E01018315,6.79,0.15,5,5.76070901,17.70070901
E01018316,7.3,0.47,5,7.0605613,19.8305613
E01018317,7.78,0.59,4.79,7.17872969,20.33872969
E01018319,7.54,0.43,3.51,3.515509601,14.9955096
E01018320,6.59,0.23,4.27,3.707533235,14.79753324
E01018321,7.02,0.09,5.48,3.589364845,16.17936485
E01018322,7.02,0.1,5.94,3.677991137,16.73799114
E01018323,7.82,0.07,4.37,2.496307238,14.75630724
E01018324,7.82,0.17,4.76,3.028064993,15.77806499
E01018325,7.78,0.08,4.93,2.806499261,15.59649926
E01035376,6.9,0.44,5.03,5.096011817,17.46601182
E01035373,6.07,0.39,3,3.116691285,12.57669129
E01018328,8.85,0.47,6.67,4.062038405,20.05203841
E01035375,8.21,0.4,6.53,5.686853767,20.82685377
E01018330,8.02,0.27,5.65,3.751846381,17.69184638
E01018331,8.21,0.63,3.94,3.692762186,16.47276219
E01018332,7.34,0.18,4.96,2.9394387,15.4194387
E01018333,7.42,0.26,5.81,2.259970458,15.74997046
E01018334,7.26,0.43,5.5,3.131462334,16.32146233
E01018335,7.54,0.14,4.24,3.41211226,15.33211226
E01018336,7.54,0,4.34,4.59379616,16.47379616
E01018337,7.3,0.06,4.6,4.431314623,16.39131462
E01018338,7.9,0.21,3.91,4.652880355,16.67288036
E01018339,7.26,0.03,4.4,2.614475628,14.30447563
E01018340,7.82,0.36,5.38,4.35745938,17.91745938
E01018341,7.58,0.3,6.05,3.441654357,17.37165436
E01018342,7.7,0.24,4.37,3.131462334,15.44146233
E01018343,7.62,0.49,3.81,4.283604136,16.20360414
E01018344,8.85,0.1,2.42,1.521418021,12.89141802
E01018345,7.74,0.37,4.03,3.471196455,15.61119646
E01018346,7.94,0.05,4.41,2.82127031,15.22127031
E01018347,7.66,0.48,4.81,5.598227474,18.54822747
E01035381,8.81,0.05,3.65,2.82127031,15.33127031
E01018349,7.74,0.15,4.53,3.323485968,15.74348597
E01018350,7.78,0.02,5,2.407680945,15.20768095
E01018351,7.42,0.33,5.4,7.725258493,20.87525849
E01018352,7.42,0.84,3.16,4.23929099,15.65929099
E01018353,7.62,0.12,4.13,3.367799114,15.23779911
E01018354,8.02,0.14,4.57,5.169867061,17.89986706
E01018355,5.4,0.11,5.1,5.140324963,15.75032496
E01018356,6.75,0,4,4.062038405,14.81203841
E01018357,7.94,0.02,4,3.382570162,15.34257016
E01018358,8.13,0.03,4.14,2.762186115,15.06218612
E01018359,8.21,0.04,5.08,3.249630724,16.57963072
E01018360,8.29,0.19,4.03,2.836041359,15.34604136
E01018361,8.41,0.21,3.46,2.776957164,14.85695716
E01018362,7.42,0.27,3.68,2.998522895,14.3685229
E01018363,6.47,0.04,5.06,3.929098966,15.49909897
E01018364,6.87,0.84,4.95,6.381093058,19.04109306
E01018365,6.59,0.19,5.53,4.194977843,16.50497784
E01018366,7.3,0.08,5.18,3.76661743,16.32661743
E01018367,6.59,0.13,5.04,4.652880355,16.41288036
E01018368,7.22,0.1,4.55,4.298375185,16.16837519
E01018369,7.22,0.09,4.57,4.283604136,16.16360414
E01018370,7.74,0.02,4.46,2.363367799,14.5833678
E01018371,7.1,0.04,4.54,3.943870015,15.62387002
E01018372,7.42,0,4.76,2.717872969,14.89787297
E01018373,7.66,0,4.43,3.249630724,15.33963072
E01018374,8.02,0.23,4.36,2.215657312,14.82565731
E01018375,8.41,0.57,3.98,3.426883309,16.38688331
E01018376,7.9,0.02,4.39,3.29394387,15.60394387
E01018377,8.13,0.21,4,2.407680945,14.74768095
E01018378,7.46,0.59,4.77,5.967503693,18.78750369
E01018379,7.26,0.22,5.34,4.342688331,17.16268833
E01018380,6.94,0.23,5.07,4.135893648,16.37589365
E01018381,8.21,0.15,4.06,3.101920236,15.52192024
E01018382,5.83,0.34,5.28,4.667651403,16.1176514
E01018383,7.98,0.03,3.87,3.618906942,15.49890694
E01018384,7.34,0.03,4.48,3.323485968,15.17348597
E01018385,7.18,0.04,5.17,3.574593796,15.9645938
E01018386,7.9,0.04,4.26,2.880354505,15.08035451
E01018387,7.74,0,5.51,3.264401773,16.51440177
E01018388,6.71,0.22,5.46,6.735598227,19.12559823
E01018389,7.3,0.22,4.97,3.781388479,16.27138848
E01018390,6.67,0.02,5.12,4.652880355,16.46288036
E01018391,8.21,0.06,3.77,3.308714919,15.34871492
E01018392,7.82,0,4.78,2.776957164,15.37695716
E01034664,8.49,0,4.1,2.865583456,15.45558346
E01034667,8.29,0.09,4.05,3.101920236,15.53192024
E01018395,7.7,0.02,4.35,3.692762186,15.76276219
E01018396,7.5,0.08,5.14,5.8788774,18.5988774
E01018397,8.61,0.02,3.85,2.555391433,15.03539143
E01018398,6.07,0,4.57,5.686853767,16.32685377
E01018399,7.86,0.06,4.14,4.180206795,16.2402068
E01018400,7.54,0.18,4.58,6.410635155,18.71063516
E01018401,7.9,0.21,4.39,5.332348597,17.8323486
E01018402,6.9,0.28,4.43,4.948301329,16.55830133
E01018403,7.86,0.08,3.99,3.633677991,15.56367799
E01018404,8.02,0.11,4.66,2.644017725,15.43401773
E01018405,8.69,0.09,4.02,2.673559823,15.47355982
E01018406,7.7,0,4.86,2.806499261,15.36649926
E01018407,7.78,0,4.68,3.515509601,15.9755096
E01018408,7.3,0.02,4.84,3.574593796,15.7345938
E01018409,6.51,0.04,4.94,4.903988183,16.39398818
E01018410,7.14,0.04,4.83,3.64844904,15.65844904
E01018411,8.45,0.03,5.05,2.614475628,16.14447563
E01018412,7.26,0.05,5.38,3.973412112,16.66341211
E01018413,8.1,0.1,3.59,2.289512555,14.07951256
E01018414,7.46,0.02,5.71,3.161004431,16.35100443
E01018415,6.79,0.15,5.38,4.963072378,17.28307238
E01018416,8.53,0,4.74,2.540620384,15.81062038
E01018417,5.91,0.02,5.64,4.534711965,16.10471197
E01018418,7.5,0,4.74,4.165435746,16.40543575
E01018419,9.13,0.15,2.7,2.909896603,14.8898966
E01018420,8.61,0.12,2.7,2.525849335,13.95584934
E01018421,8.97,0.09,2.99,3.353028065,15.40302807
E01018422,7.74,0.11,4.03,4.283604136,16.16360414
E01018423,7.54,0,5.21,6.46971935,19.21971935
E01018424,8.37,0.18,4.16,3.707533235,16.41753324
E01018425,7.86,0.23,4.84,4.933530281,17.86353028
E01018426,6.59,0,5.11,6.056129985,17.75612999
E01018427,8.41,0,4.67,2.998522895,16.0785229
E01018428,7.54,0.03,4.51,4.505169867,16.58516987
E01018429,7.02,0.02,5.39,5.140324963,17.57032496
E01018430,7.94,0.06,4.47,3.825701625,16.29570163
E01018431,8.17,0.06,4.07,2.836041359,15.13604136
E01018432,7.46,0.11,5,4.35745938,16.92745938
E01018433,6.63,0,5.03,4.047267356,15.70726736
E01018434,7.78,0.11,4.21,3.618906942,15.71890694
E01018435,6.55,0.08,4.85,5.893648449,17.37364845
E01018436,7.3,0,5.14,3.633677991,16.07367799
E01018437,6.75,0.22,4.53,4.844903988,16.34490399
E01018438,5.79,0,5.72,4.652880355,16.16288036
E01018439,8.33,0.02,4.4,2.599704579,15.34970458
E01018440,8.73,0.09,2.77,2.806499261,14.39649926
E01018441,8.93,0.09,2.32,1.979320532,13.31932053
E01034665,7.98,0.03,3.8,2.998522895,14.8085229
E01018443,8.13,0.14,3.78,3.190546529,15.24054653
E01034677,8.29,0.14,4.3,2.895125554,15.62512555
E01018445,8.33,2.23,3.6,5.701624815,19.86162482
E01018446,8.25,0.62,4.11,4.135893648,17.11589365
E01018447,8.1,3.12,2.87,5.745937962,19.83593796
E01018448,7.14,0.52,3.46,4.268833087,15.38883309
E01018449,7.02,0.09,5.76,4.150664697,17.0206647
E01018450,8.06,0.11,4.67,3.500738552,16.34073855
E01018451,5.2,0.09,5.56,6.070901034,16.92090103
E01018452,5.91,0.03,4.96,5.539143279,16.43914328
E01018454,7.7,0.19,4.57,5.258493353,17.71849335
E01018455,5.91,0.08,4.96,3.663220089,14.61322009
E01018456,6.63,0.09,6.5,3.397341211,16.61734121
E01018457,7.98,0.1,4.59,4.209748892,16.87974889
E01018458,7.66,0,4.9,3.190546529,15.75054653
E01018459,6.63,1.01,5.03,6.70605613,19.37605613
E01018460,6.39,0.58,5.21,5.317577548,17.49757755
E01018461,6.59,0.63,4.68,5.76070901,17.66070901
E01018462,6.9,2.44,4.79,7.29689808,21.42689808
E01018463,7.02,1.66,4.09,6.602658789,19.37265879
E01018464,7.62,1.4,3.72,5.465288035,18.20528804
E01034672,7.86,0.04,5.51,4.35745938,17.76745938
E01018466,6.83,2.12,4.16,7.163958641,20.27395864
E01034669,8.25,2.76,4.03,6.395864106,21.43586411
E01018468,8.06,0.15,4.16,3.397341211,15.76734121
E01018469,7.58,0.09,5.15,3.958641064,16.77864106
E01018470,8.29,0.1,4.15,2.70310192,15.24310192
E01018471,7.26,0.05,4.16,3.663220089,15.13322009
E01018472,7.22,0.33,4.1,5.347119645,16.99711965
E01018473,8.69,0.1,2.82,3.604135894,15.21413589
E01018474,8.65,0.42,2.54,2.968980798,14.5789808
E01018475,9.13,0.07,2.57,2.555391433,14.32539143
E01018476,7.3,0.39,5.95,6.58788774,20.22788774
E01018477,7.38,0.49,5.18,6.144756278,19.19475628
E01018478,8.33,0.41,3.47,5.465288035,17.67528804
E01018479,8.13,0.21,3.25,4.268833087,15.85883309
E01034675,9.01,0.04,5.93,3.76661743,18.74661743
E01018481,7.42,0.04,4.44,2.968980798,14.8689808
E01018482,6.75,0.53,4.8,6.277695716,18.35769572
E01018483,5.99,0.86,5.23,5.347119645,17.42711965
E01018484,7.82,1.09,3.34,5.553914328,17.80391433
E01018485,6.83,1.11,4.03,6.794682422,18.76468242
E01018486,6.75,3.4,3.56,7.932053176,21.64205318
E01018487,8.1,4.69,3.19,6.676514032,22.65651403
E01018488,7.9,0.16,3.64,3.589364845,15.28936485
E01018489,7.42,4.5,3.63,6.46971935,22.01971935
E01018490,6.87,0.04,4.55,3.29394387,14.75394387
E01018491,7.74,0.02,4.55,3.205317578,15.51531758
E01018492,5.08,0.21,5.42,4.23929099,14.94929099
E01018493,6.39,0.06,5.25,5.066469719,16.76646972
E01018494,8.89,0.11,2.96,2.46676514,14.42676514
E01018495,6.94,0,4.01,3.545051699,14.4950517
E01018496,7.98,0.89,3.87,4.579025111,17.31902511
E01018497,6.9,3.34,3.77,6.100443131,20.11044313
E01018498,8.97,0.89,3.98,5.805022157,19.64502216
E01018499,6.03,0.2,3.84,4.298375185,14.36837519
E01018500,7.26,0.16,5.2,4.283604136,16.90360414
E01018501,5.79,0.51,5.28,5.539143279,17.11914328
E01018502,6.43,0.12,5.18,5.243722304,16.9737223
E01018503,6.98,0.15,5.58,3.545051699,16.2550517
E01018504,6.94,0.11,5.22,4.564254062,16.83425406
E01018505,8.25,0.06,4.24,2.259970458,14.80997046
E01018506,8.69,0.31,4.34,2.954209749,16.29420975
E01018507,7.78,0.03,5.51,3.17577548,16.49577548
E01018508,7.78,0,4.5,2.791728213,15.07172821
E01018509,7.26,0.1,4.28,4.165435746,15.80543575
E01018510,8.21,0.11,3.28,2.732644018,14.33264402
E01018511,5.87,0.34,4.76,6.203840473,17.17384047
